Symbol,Pre Market Volume,Price % Change from Open,% From Daily VWAP,ADR % - 1 Day,ADR - 1 Day,ATR - 14 Days,Last,Volume,Pre Market Last,Pre Market Price % Change,Relative Volume - 5 Day,Relative Volume - 20 Day,Industry,DCR,WCR,Name
MAMA,294,1.17%,1.36%,4.55%,0.8791,1.0579,$19.97,808636,$19.53,0.05%,1.179,1.5845,Food Products,76%,92%,"Mama's Creations, Inc."
MAN,407,7.80%,-0.10%,11.16%,3.75,1.6025,$36.22,1436239,$33.61,-0.59%,2.2043,2.3563,Professional Services,70%,82%,ManpowerGroup Inc.
MANE,NaN,5.58%,2.43%,9.49%,11.1,7.9607,$126.45,1242580,$NaN,NaN%,1.7783,2.6741,-,85%,95%,"Veradermics, Incorporated"
MANH,15128,6.07%,2.08%,6.68%,8.665,6.506,$137.56,520099,$129,0.88%,1.259,1.2091,Software,91%,93%,"Manhattan Associates, Inc."
MAR,625,-0.75%,-0.08%,2.25%,8.4,10.2068,$376.64,1412371,$381.18,0.60%,1.2095,1.2343,"Hotels, Restaurants & Leisure",46%,17%,"Marriott International, Inc."
MARA,471467,6.54%,0.92%,12.37%,1.65,1.381,$14.49,44891222,$13.61,-1.95%,1.0451,1.1998,Software,70%,44%,"Marathon Digital Holdings, Inc."
MAS,NaN,0.59%,0.35%,2.28%,1.79,2.5999,$79.93,1856853,$NaN,NaN%,1.2352,1.1484,Building Products,88%,89%,Masco Corporation
MAT,1766,1.08%,0.16%,3.00%,0.415,0.4614,$13.98,3179515,$13.79,-0.14%,1.0089,1.0183,Leisure Products,39%,59%,"Mattel, Inc."
MAX,NaN,6.83%,1.91%,7.87%,0.875,0.5981,$11.88,1047379,$NaN,NaN%,2.0239,2.2013,Interactive Media & Services,87%,95%,"MediaAlpha, Inc."
MAZE,NaN,5.26%,0.61%,12.06%,3.22,1.3399,$28.44,1632638,$NaN,NaN%,2.7235,3.6858,Pharmaceuticals,54%,68%,"Maze Therapeutics, Inc."
MBX,NaN,4.30%,0.63%,7.69%,3.82,3.8258,$52.15,1108058,$NaN,NaN%,1.5074,1.4152,Biotechnology,64%,88%,"MBX Biosciences, Inc. Common Stock"
MC,NaN,-1.21%,-0.54%,1.98%,1.275,2.8374,$64.49,507170,$NaN,NaN%,0.6509,0.7482,Capital Markets,16%,5%,Moelis & Company
MCD,34597,1.82%,0.50%,2.36%,6.24,5.6501,$269.6,4500077,$265,0.17%,1.2215,1.3438,"Hotels, Restaurants & Leisure",81%,39%,McDonald's Corporation
MCHB,NaN,1.08%,1.00%,1.78%,0.28,0.3739,$15.98,393706,$NaN,NaN%,1.3072,1.1349,Banks,89%,98%,Mechanics Bank
MCHP,17390,-3.62%,-0.81%,5.07%,4.4019,5.8845,$87.62,10491426,$90.76,-3.57%,1.3005,1.2949,Semiconductors & Semiconductor Equipment,18%,5%,Microchip Technology Incorporated
MCK,NaN,-1.62%,-0.93%,3.02%,22.9799,19.1318,$762.47,961414,$NaN,NaN%,0.9742,1.3052,Health Care Providers & Services,6%,45%,McKesson Corporation
MCO,458,2.85%,0.79%,3.28%,14.34,12.6593,$449.96,945090,$438.01,-0.19%,1.228,1.2817,Capital Markets,87%,56%,Moody's Corporation
MD,NaN,2.56%,1.89%,3.41%,0.814,0.7511,$24.66,479325,$NaN,NaN%,0.96,1.0327,Health Care Providers & Services,96%,98%,"Pediatrix Medical Group, Inc."
MDA,1466,-0.28%,0.02%,3.75%,1.315,2.5609,$35.62,765521,$35.259,-2.17%,0.5669,0.5716,-,41%,8%,MDA Space Ltd
MDB,3188,6.71%,1.38%,7.26%,21.32,20.6729,$313.99,1558824,$294.75,0.22%,1.0611,0.6981,IT Services,95%,67%,"MongoDB, Inc."
MDLN,NaN,2.78%,0.16%,4.40%,1.65,1.6293,$38.82,7393778,$NaN,NaN%,1.1815,0.8146,Health Care Equipment & Supplies,81%,93%,Medline Inc.
MDLZ,NaN,-1.70%,-0.94%,2.44%,1.475,1.4346,$60.72,9355511,$NaN,NaN%,1.2555,1.532,Food Products,15%,36%,"Mondelez International, Inc."
MDT,6307,1.43%,-0.02%,2.62%,2.09,1.7999,$80.965,6962780,$79.66,-1.07%,1.0473,0.7951,Health Care Equipment & Supplies,57%,64%,Medtronic plc
MDU,NaN,0.60%,0.61%,1.76%,0.38,0.4054,$21.87,1845660,$NaN,NaN%,1.4969,1.6987,Gas Utilities,89%,95%,"MDU Resources Group, Inc."
MEI,42241,11.72%,5.54%,20.12%,3.24,1.4756,$19.16,1990656,$17.2513,-4.16%,1.4815,3.0348,"Electronic Equipment, Instruments & Components",94%,97%,"Methode Electronics, Inc."
MELI,1445,3.33%,0.26%,5.87%,93.88,65.7889,$1673.98,359104,$1615.65,-0.22%,0.9952,0.8551,Broadline Retail,79%,84%,"MercadoLibre, Inc."
MEOH,NaN,-0.19%,0.01%,1.93%,0.92,2.2443,$48.12,502420,$NaN,NaN%,0.5405,0.6918,Chemicals,45%,14%,Methanex Corporation
MET,1422,1.40%,-0.07%,2.28%,1.93,2.0229,$85.93,2150833,$85.38,0.89%,0.8666,0.8552,Insurance,62%,42%,"MetLife, Inc."
META,203037,1.19%,-0.25%,3.04%,16.45,18.3361,$549.43,11565424,$543,0.02%,0.9632,0.8298,Interactive Media & Services,55%,26%,"Meta Platforms, Inc."
METC,11377,0.56%,-0.13%,8.20%,1,0.9447,$12.53,966064,$12.45,-1.58%,0.6932,0.7085,Metals & Mining,34%,20%,"Ramaco Resources, Inc."
MFC,NaN,-0.07%,0.07%,1.07%,0.43,0.7314,$40.28,825736,$NaN,NaN%,0.569,0.4404,Insurance,48%,53%,Manulife Financial Corporation
MFIC,217,1.59%,0.34%,2.05%,0.2,0.2623,$9.905,393660,$9.8,0.00%,0.6603,0.7615,Capital Markets,78%,70%,MidCap Financial Investment Corporation
MGA,577,0.34%,0.41%,2.59%,1.65,1.8268,$64.55,1218903,$66,0.99%,1.3059,1.3955,Automobile Components,47%,29%,Magna International Inc.
MGM,7953,3.69%,0.99%,4.28%,2.02,1.3257,$49.16,3363617,$47.44,0.51%,1.4521,0.7766,"Hotels, Restaurants & Leisure",97%,98%,MGM Resorts International
MGNI,2736,7.78%,1.21%,8.47%,1.47,1.0101,$18.7,2328032,$17.24,-0.46%,0.9741,0.8278,Media,92%,92%,"Magnite, Inc."
MGTX,171,4.59%,1.55%,5.95%,0.685,0.6686,$12.07,885214,$11.42,-0.95%,0.9816,1.3383,Biotechnology,82%,81%,MeiraGTx Holdings plc
MGY,NaN,-1.33%,-0.78%,5.09%,1.355,0.9354,$26.76,3266048,$NaN,NaN%,1.4567,1.719,"Oil, Gas & Consumable Fuels",12%,42%,Magnolia Oil & Gas Corporation
MHK,NaN,0.28%,0.32%,2.04%,2.42,5.2496,$119.82,485579,$NaN,NaN%,0.812,1.0044,Household Durables,60%,78%,"Mohawk Industries, Inc."
MIAX,6154,3.78%,0.82%,5.17%,1.88,2.2624,$37.89,1856292,$36.8,0.16%,1.0097,1.0303,Capital Markets,83%,85%,"Miami International Holdings, Inc. "
MICC,1976,1.21%,0.11%,1.86%,0.32,0.4296,$17.485,1278761,$17.26,0.29%,0.7557,0.9627,Food Products,73%,94%,The Magnum Ice Cream Company N.V.
MIDD,5104,1.23%,0.66%,1.84%,3.14,5.9066,$173.385,448977,$171.31,-0.27%,0.6553,0.9861,Machinery,93%,78%,The Middleby Corporation
MIR,958,0.74%,0.15%,2.47%,0.4499,0.9389,$18.45,3076039,$18.46,-0.05%,0.752,0.9424,Machinery,56%,29%,"Mirion Technologies, Inc."
MIRM,NaN,6.17%,1.81%,9.72%,11.0187,5.2295,$123.72,1377430,$NaN,NaN%,1.4524,2.3376,Biotechnology,94%,96%,"Mirum Pharmaceuticals, Inc."
MITK,13248,9.12%,2.15%,11.76%,2.07,0.9481,$19.26,1785134,$17.63,-0.11%,2.1224,2.2812,Software,80%,85%,"Mitek Systems, Inc."
MKC,NaN,4.27%,0.87%,4.94%,2.41,1.61,$51.06,5369511,$NaN,NaN%,0.9428,1.4831,Food Products,96%,98%,"McCormick & Company, Incorporated"
MKSI,4836,-1.72%,-0.71%,4.17%,16.05,26.3629,$387.38,1567487,$392.4,-4.36%,1.038,1.5519,Semiconductors & Semiconductor Equipment,15%,24%,MKS Inc.
MKTX,NaN,2.23%,0.11%,2.91%,3.2041,4.2985,$112.54,703888,$NaN,NaN%,1.2671,1.1202,Capital Markets,77%,33%,MarketAxess Holdings Inc.
MLI,NaN,-3.36%,-0.63%,3.90%,4.98,4.1046,$128.13,641272,$NaN,NaN%,1.5681,1.6707,Machinery,11%,4%,"Mueller Industries, Inc."
MLKN,NaN,3.38%,1.49%,9.15%,1.69,1.1104,$19.9,1057152,$NaN,NaN%,1.0849,1.5345,Commercial Services & Supplies,85%,80%,"MillerKnoll, Inc."
MLM,NaN,-1.69%,-0.01%,2.71%,16.55,20.8289,$615.875,454845,$NaN,NaN%,1.1478,1.1087,Construction Materials,30%,37%,"Martin Marietta Materials, Inc."
MLTX,1033,-0.60%,-0.45%,2.83%,0.56,1.2759,$19.89,1280335,$19.96,-0.15%,0.5662,1.1906,Biotechnology,20%,23%,MoonLake Immunotherapeutics
MLYS,14836,2.93%,2.23%,5.27%,1.34,1.2525,$26.67,1908171,$25.69,-2.47%,1.4298,1.102,Biotechnology,92%,95%,"Mineralys Therapeutics, Inc."
MMED,305,0.35%,1.20%,6.85%,0.94,0.8929,$14.27,1655331,$14.19,-0.21%,2.6076,2.0892,-,57%,43%,"MiniMed Group, Inc. Common Stock"
MMM,1314,-1.49%,-0.59%,2.71%,4.43,4.8294,$163.95,2139832,$167.47,-0.30%,0.9657,0.8262,Industrial Conglomerates,13%,37%,3M Company
MMS,NaN,-1.99%,-0.62%,4.21%,2.28,2.0796,$54.51,838172,$NaN,NaN%,1.41,2.103,Professional Services,14%,28%,"Maximus, Inc."
MMSI,NaN,0.53%,-0.66%,2.53%,1.795,2.1056,$71.66,633249,$NaN,NaN%,1.2211,1.1696,Health Care Equipment & Supplies,37%,83%,"Merit Medical Systems, Inc."
MMYT,NaN,3.21%,0.49%,4.98%,2.565,3.1026,$53.44,1260906,$NaN,NaN%,0.94,1.2233,"Hotels, Restaurants & Leisure",73%,92%,MakeMyTrip Limited
MNDY,2589,8.06%,2.44%,8.11%,5.48,4.0707,$73.06,1327388,$67.5,0.61%,1.6519,1.0206,Software,99%,100%,monday.com Ltd.
MNRO,NaN,7.75%,2.91%,10.00%,1.57,0.8811,$17.24,775713,$NaN,NaN%,1.0639,0.8012,Specialty Retail,98%,99%,Monro Inc.
MNSO,NaN,2.15%,0.36%,2.65%,0.295,0.3409,$11.39,462484,$NaN,NaN%,0.624,0.7068,Broadline Retail,88%,38%,MINISO Group Holding Limited
MNST,6465,-0.43%,-0.87%,1.83%,1.76,1.8204,$96.16,5529336,$96.83,1.04%,1.5222,1.5177,Beverages,3%,73%,Monster Beverage Corporation
MO,31779,0.52%,0.48%,1.47%,1.07,1.7065,$73.735,5263510,$73.86,0.89%,0.8877,0.9268,Tobacco,83%,96%,"Altria Group, Inc."
MOD,NaN,-7.31%,-2.94%,10.29%,25.94,19.1219,$255.53,2166217,$NaN,NaN%,1.8632,1.9836,Automobile Components,13%,8%,Modine Manufacturing Company
MOH,NaN,6.21%,2.33%,7.32%,15.6899,8.8311,$229.6775,1539972,$NaN,NaN%,1.9633,2.1394,Health Care Providers & Services,98%,99%,"Molina Healthcare, Inc."
MORN,NaN,7.56%,1.12%,7.91%,11.38,7.6594,$154.85,559857,$NaN,NaN%,1.5511,1.8042,Capital Markets,96%,65%,"Morningstar, Inc."
MOS,18300,3.11%,0.50%,4.01%,0.87,1.1521,$22.38,7292794,$21.74,0.05%,0.8601,0.929,Chemicals,78%,81%,The Mosaic Company
MP,608294,-0.28%,-0.25%,3.81%,2.02,3.3956,$53.87,4012203,$54.26,-2.45%,0.9777,0.8151,Metals & Mining,44%,9%,MP Materials Corp.
MPC,NaN,0.45%,-0.03%,2.09%,5.255,8.3851,$254.03,2145857,$NaN,NaN%,1.5468,1.2426,"Oil, Gas & Consumable Fuels",49%,84%,Marathon Petroleum Corporation
MPLX,3194,-0.12%,-0.01%,1.34%,0.7499,1.0515,$56.53,1031388,$56.08,0.02%,0.8145,0.803,"Oil, Gas & Consumable Fuels",68%,30%,MPLX Lp
MPWR,4080,-3.41%,-1.59%,4.93%,64.135,116.2145,$1311.22,1423358,$1361.27,-5.36%,1.835,2.3989,Semiconductors & Semiconductor Equipment,15%,3%,"Monolithic Power Systems, Inc."
MRAM,45273,3.63%,0.63%,6.25%,1.3,2.7137,$21.69,1196555,$20.79,-4.81%,0.6648,0.5145,Semiconductors & Semiconductor Equipment,68%,16%,"Everspin Technologies, Inc."
MRCY,NaN,3.69%,2.16%,7.36%,7.58,7.0272,$109.26,877233,$NaN,NaN%,2.065,1.5502,Aerospace & Defense,83%,47%,"Mercury Systems, Inc."
MRK,11450,2.03%,0.53%,2.34%,2.95,3.2986,$128.39,9836488,$125.68,0.18%,1.1263,1.223,Pharmaceuticals,87%,98%,"Merck & Co., Inc."
MRNA,22878,12.49%,1.02%,16.98%,10.055,4.8581,$67.29,12742929,$59.67,-0.13%,1.64,2.0866,Biotechnology,80%,83%,"Moderna, Inc."
MRP,241,4.04%,1.04%,4.09%,1.215,0.7662,$30.9056,2580863,$30.2,1.04%,2.0997,2.1364,Specialized REITs,99%,99%,"Millrose Properties, Inc."
MRSH,NaN,3.44%,1.45%,4.15%,6.75,4.0271,$168.9,3950256,$NaN,NaN%,2.372,2.0013,Insurance,92%,94%,"Marsh & McLennan Companies, Inc."
MRTN,NaN,1.10%,0.18%,2.80%,0.48,0.5625,$17.42,713996,$NaN,NaN%,0.9856,1.0998,Ground Transportation,52%,73%,"Marten Transport, Ltd."
MRVL,1766612,-0.80%,-0.28%,4.58%,12,30.388,$266.21,22882042,$268.49,-4.54%,0.5361,0.4372,Semiconductors & Semiconductor Equipment,33%,8%,"Marvell Technology, Inc."
MRX,NaN,0.12%,0.03%,2.72%,1.72,2.8774,$64.19,692393,$NaN,NaN%,0.7717,0.8891,Capital Markets,58%,24%,Marex Group PLC
MS,4665,-3.52%,-0.82%,3.95%,8.34,6.3917,$211.96,5803993,$220.61,-0.19%,1.1606,1.2362,Capital Markets,7%,4%,Morgan Stanley
MSCI,NaN,1.12%,-0.89%,3.42%,18.745,17.4393,$554.48,1069355,$NaN,NaN%,1.8711,2.3628,Capital Markets,38%,25%,MSCI Inc.
MSDL,136,0.47%,-0.01%,2.06%,0.315,0.3343,$15.45,415048,$15.31,0.26%,0.7045,0.7963,Financial Services,57%,83%,Morgan Stanley Direct Lending Fund
MSFT,1448004,3.98%,0.68%,5.96%,21.18,12.5764,$371.34,69477807,$357.04,1.19%,1.8667,2.245,Software,75%,68%,Microsoft Corporation
MSGE,NaN,0.98%,-0.99%,4.16%,3.305,2.61,$80.25,1010432,$NaN,NaN%,2.5888,3.0842,Entertainment,23%,75%,Madison Square Garden Entertainment Corp.
MSI,166,1.52%,0.37%,2.16%,8.5199,9.671,$402.77,705528,$396,-0.25%,0.7671,0.9478,Communications Equipment,90%,70%,"Motorola Solutions, Inc."
MSM,NaN,-0.66%,0.37%,1.85%,2.16,3.0414,$118.095,545947,$NaN,NaN%,1.0713,1.0208,Trading Companies & Distributors,59%,62%,"MSC Industrial Direct Co., Inc."
MSTR,2664381,-1.57%,-3.00%,7.11%,5.82,9.4872,$81.92,38259285,$82.99,-2.74%,1.3401,1.8589,Software,2%,0%,Strategy Inc
MT,29797,-0.22%,0.22%,1.58%,0.94,2.4157,$59.87,1443282,$59.89,-3.12%,1.3077,0.8113,Metals & Mining,51%,11%,ArcelorMittal S.A.
MTB,NaN,0.09%,0.28%,1.13%,2.665,4.5183,$237.26,678250,$NaN,NaN%,1.0451,0.9384,Banks,72%,94%,M&T Bank Corporation
MTCH,NaN,6.84%,2.15%,7.01%,2.44,1.0559,$37.17,4932655,$NaN,NaN%,1.4101,1.9319,Interactive Media & Services,98%,98%,"Match Group, Inc."
MTDR,NaN,-0.51%,0.05%,3.09%,1.52,1.9836,$49.905,1207275,$NaN,NaN%,0.7296,0.9103,"Oil, Gas & Consumable Fuels",46%,55%,Matador Resources Company
MTG,NaN,1.18%,0.41%,2.18%,0.595,0.5264,$27.845,1958399,$NaN,NaN%,1.7067,1.6047,Financial Services,93%,97%,MGIC Investment Corporation
MTH,NaN,2.16%,0.86%,2.93%,2.43,3.0639,$85.19,852371,$NaN,NaN%,1.114,1.1691,Household Durables,92%,98%,Meritage Homes Corporation
MTN,NaN,3.62%,-0.01%,6.18%,8.13,6.9234,$137.82,513771,$NaN,NaN%,0.5092,0.6565,"Hotels, Restaurants & Leisure",77%,41%,"Vail Resorts, Inc."
MTSI,8800,-2.28%,0.13%,5.75%,20.7704,23.4468,$368.91,1750653,$384.33,-1.50%,1.3894,1.4392,Semiconductors & Semiconductor Equipment,38%,20%,"MACOM Technology Solutions Holdings, Inc."
MTUS,NaN,-0.65%,-0.41%,4.38%,0.86,0.7434,$19.88,205313,$NaN,NaN%,1.0042,1.1073,Metals & Mining,28%,57%,Metallus Inc.
MTZ,NaN,0.33%,-1.42%,5.78%,22.24,18.7741,$396.42,1613420,$NaN,NaN%,1.8315,1.9511,Construction & Engineering,51%,65%,"MasTec, Inc."
MU,3949947,-1.41%,-3.37%,6.88%,77.1521,107.1771,$1122.99,50900161,$1139.55,-6.10%,1.0424,1.1212,Semiconductors & Semiconductor Equipment,2%,50%,"Micron Technology, Inc."
MUFG,34825,0.07%,-0.32%,1.22%,0.245,0.4185,$20.155,2189938,$19.93,-0.45%,0.6615,0.7173,Banks,31%,30%,"Mitsubishi UFJ Financial Group, Inc."
MUR,NaN,-2.19%,-0.04%,3.99%,1.36,1.5989,$34.605,1266091,$NaN,NaN%,0.6944,0.849,"Oil, Gas & Consumable Fuels",36%,22%,Murphy Oil Corporation
MUX,2056,3.10%,0.73%,5.03%,0.875,1.1204,$17.97,1341243,$17.54,1.27%,1.3156,1.426,Metals & Mining,67%,46%,McEwen Mining Inc.
MWA,NaN,-1.26%,-0.50%,1.39%,0.37,0.7039,$26.66,1073540,$NaN,NaN%,1.3302,1.4602,Machinery,5%,63%,"Mueller Water Products, Inc."
MXL,42650,6.74%,2.58%,11.33%,9.87,9.1858,$96.26,3989273,$90.01,-4.72%,1.5059,1.1487,Semiconductors & Semiconductor Equipment,93%,84%,"MaxLinear, Inc."
MYE,103,4.87%,2.72%,5.76%,1.7541,1.1647,$32.11,520033,$30.58,0.00%,1.1291,1.749,Containers & Packaging,93%,98%,"Myers Industries, Inc."
NAMS,821,5.20%,0.71%,5.86%,1.85,1.6074,$33.2,1400422,$31.99,0.82%,1.1622,1.3236,Biotechnology,89%,94%,NewAmsterdam Pharma Company N.V.
NATL,NaN,-0.55%,-0.45%,1.37%,0.59,0.5089,$43.2,1801550,$NaN,NaN%,5.7885,4.9001,Software,46%,27%,NCR Atleos Corporation
NAVN,2870,5.76%,2.24%,6.81%,1.46,1.7989,$22.76,3810471,$20.87,-3.33%,1.0764,0.8823,Software,90%,93%,"Navan, Inc."
NBHC,NaN,0.75%,0.75%,1.78%,0.795,1.0304,$45.24,354552,$NaN,NaN%,1.2679,1.4344,Banks,80%,94%,National Bank Holdings Corporation
NBIS,425192,-1.79%,-0.11%,6.14%,14.4,26.7201,$240.46,10754055,$244.03,-4.91%,0.7603,0.7114,Software,42%,9%,Nebius Group N.V.
NBIX,502,3.01%,0.56%,3.95%,6.445,4.9257,$168.51,1181289,$163.01,-0.71%,1.6161,1.4378,Biotechnology,84%,90%,"Neurocrine Biosciences, Inc."
NCLH,82367,1.43%,0.49%,3.59%,0.74,1.0234,$21.23,13137374,$20.85,-0.62%,0.8974,0.8175,"Hotels, Restaurants & Leisure",80%,80%,Norwegian Cruise Line Holdings Ltd.
NCNO,878,8.69%,1.78%,9.32%,1.34,0.8496,$15.63,4603464,$14.35,0.00%,1.6616,1.3925,Software,93%,94%,"nCino, Inc."
NDAQ,5224,0.59%,-0.15%,2.70%,2.1,2.7631,$78.45,7760924,$78.03,0.49%,1.8393,2.4849,Capital Markets,33%,19%,"Nasdaq, Inc."
NDSN,NaN,-0.71%,0.36%,2.38%,7.095,7.76,$301.37,203841,$NaN,NaN%,0.735,0.8405,Machinery,45%,69%,Nordson Corporation
NE,NaN,-1.10%,-0.84%,3.15%,1.2,1.7081,$38.32,1669085,$NaN,NaN%,1.2111,1.7216,Energy Equipment & Services,18%,5%,Noble Corporation Plc
NEE,17882,0.28%,0.26%,0.82%,0.72,1.4186,$88.25,7139923,$88.0259,0.37%,0.8239,0.8214,Electric Utilities,82%,92%,"NextEra Energy, Inc."
NEM,81147,0.27%,-0.69%,2.66%,2.54,4.6564,$96.11,6316281,$96.22,0.91%,0.9607,0.9933,Metals & Mining,30%,36%,Newmont Corporation
NEO,9815,3.36%,1.70%,4.63%,0.63,0.6917,$14.15,2657467,$13.63,-0.73%,0.6933,1.073,Health Care Providers & Services,87%,98%,"NeoGenomics, Inc."
NESR,12800,5.01%,2.04%,5.78%,1.55,1.5711,$28.27,2927959,$26.7,-1.04%,1.2573,1.7505,Energy Equipment & Services,94%,98%,National Energy Services Reunited Corp.
NET,8699,4.87%,3.80%,7.41%,16.38,12.5636,$236.87,2946816,$226.2,-0.20%,1.2038,0.866,Software,97%,98%,"Cloudflare, Inc."
NEXA,2881,4.36%,0.97%,6.06%,0.7399,0.9306,$12.805,408362,$12.26,-1.61%,0.618,0.5106,Metals & Mining,82%,35%,Nexa Resources S.A.
NFG,NaN,1.98%,0.68%,2.00%,1.54,1.4686,$78.43,987952,$NaN,NaN%,2.3599,2.0825,Gas Utilities,99%,99%,National Fuel Gas Company
NFLX,473812,2.84%,-0.55%,5.12%,3.66,2.451,$73.63,54218123,$71.55,0.92%,1.1752,1.5227,Entertainment,57%,44%,"Netflix, Inc."
NGG,9219,-0.72%,-0.12%,1.48%,1.22,1.4296,$82.955,1192122,$83.51,0.11%,0.7011,1.0785,Multi-Utilities,36%,70%,National Grid plc
NHI,NaN,0.34%,0.12%,1.76%,1.35,1.873,$77.55,1105575,$NaN,NaN%,1.9079,3.0907,Diversified REITs,68%,94%,"National Health Investors, Inc."
NHP,205,1.78%,-0.53%,6.73%,0.97,0.9004,$14.9,1925582,$14.81,0.07%,2.8534,3.7045,-,49%,71%,"National Healthcare Properties, Inc. (NHP)"
NI,NaN,1.96%,0.89%,2.10%,1.01,0.9154,$49,3531460,$NaN,NaN%,1.0249,1.3471,Multi-Utilities,93%,98%,NiSource Inc
NIC,NaN,1.54%,0.61%,1.89%,3.03,5.1139,$163.15,249309,$NaN,NaN%,0.9669,1.1968,Banks,82%,97%,"Nicolet Bankshares, Inc."
NICE,7650,5.98%,1.37%,6.11%,5.3,3.7491,$91.92,688607,$87.33,-0.31%,1.2689,0.9577,Software,98%,99%,NICE Ltd.
NJR,NaN,1.21%,0.55%,1.65%,0.935,1.3619,$57.6,542391,$NaN,NaN%,0.8621,1.3161,Gas Utilities,96%,99%,New Jersey Resources Corporation
NKE,299141,1.68%,-0.24%,3.68%,1.47,1.4587,$40.745,27010016,$40.09,-1.98%,1.2871,1.5279,"Textiles, Apparel & Luxury Goods",51%,15%,"NIKE, Inc."
NKTR,NaN,3.43%,1.48%,4.98%,3.05,3.2243,$63.63,1105650,$NaN,NaN%,1.4366,1.3595,Pharmaceuticals,77%,35%,Nektar Therapeutics
NLY,19624,1.68%,0.55%,2.07%,0.465,0.4381,$22.94,8557492,$22.5871,0.12%,1.1986,1.2774,Mortgage Real Estate Investment Trusts (REITs),94%,97%,"Annaly Capital Management, Inc."
NMIH,NaN,2.39%,0.65%,3.23%,1.28,0.8575,$40.62,696300,$NaN,NaN%,2.1951,1.9908,Financial Services,77%,92%,"NMI Holdings, Inc."
NMRK,NaN,1.20%,1.39%,3.43%,0.51,0.5164,$15.23,1616339,$NaN,NaN%,2.1756,1.8733,Real Estate Management & Development,70%,74%,"Newmark Group, Inc."
NN,49952,4.33%,0.30%,9.61%,1.5623,1.5295,$17.215,2173878,$16.5,-1.02%,0.9371,0.9807,Software,62%,58%,NextNav Inc.
NNE,55286,-0.97%,-0.69%,4.56%,0.895,2.4949,$19.865,2664067,$20.2,-2.18%,0.8929,0.8808,Electrical Equipment,27%,3%,Nano Nuclear Energy Inc.
NNN,260,1.35%,0.57%,1.69%,0.7885,0.836,$47.435,2340430,$46.5,0.28%,2.294,1.8041,Retail REITs,99%,100%,"NNN REIT, Inc."
NOC,528,-0.14%,-0.59%,1.75%,8.714,14.7765,$499.92,1061251,$502.58,0.65%,1.2294,1.3316,Aerospace & Defense,21%,8%,Northrop Grumman Corporation
NOG,12131,-2.32%,-1.30%,5.78%,1.1,0.8216,$19.165,4095660,$19.7201,-0.10%,1.4665,1.6711,"Oil, Gas & Consumable Fuels",13%,36%,"Northern Oil and Gas, Inc."
NOK,4683683,-3.27%,0.10%,5.16%,0.66,0.8982,$13,122830655,$13.43,-3.93%,1.4479,1.1633,Communications Equipment,33%,12%,Nokia Oyj
NOMD,1615,3.84%,0.82%,5.22%,0.5546,0.3109,$11.1,3107002,$10.63,0.66%,2.9305,3.2867,Food Products,86%,94%,Nomad Foods Limited
NOV,NaN,-0.48%,0.21%,2.52%,0.465,0.7882,$18.65,2425827,$NaN,NaN%,0.4321,0.7258,Energy Equipment & Services,47%,52%,NOV Inc.
NOVT,NaN,-0.91%,0.96%,4.55%,6.985,8.2521,$157.54,432057,$NaN,NaN%,1.0747,1.0327,"Electronic Equipment, Instruments & Components",56%,71%,Novanta Inc.
NOW,503982,9.03%,2.36%,9.65%,8.705,5.6436,$98.38,20764958,$90.15,0.70%,0.9891,0.7697,Software,94%,94%,"ServiceNow, Inc."
NP,144,9.03%,1.64%,9.03%,2.48,1.4196,$29.95,990254,$27.14,-1.09%,2.7157,1.9131,Capital Markets,100%,90%,Neptune Insurance Holdings Inc.
NPKI,NaN,0.68%,0.78%,2.62%,0.4,0.7375,$15.61,1001827,$NaN,NaN%,0.9452,1.3326,Energy Equipment & Services,83%,68%,NPK International Inc.
NRG,1109,2.94%,1.18%,3.81%,5.52,5.6368,$149.2625,2984961,$147,-0.07%,1.4637,1.6562,Electric Utilities,77%,93%,"NRG Energy, Inc."
NRIX,12940,2.23%,0.79%,8.88%,1.935,1.6899,$22.9,2840963,$22.3,-0.71%,1.5521,1.1789,Biotechnology,58%,86%,"Nurix Therapeutics, Inc."
NSA,NaN,0.61%,0.15%,1.71%,0.77,1.0541,$45.41,667190,$NaN,NaN%,1.1916,1.1434,Specialized REITs,56%,82%,National Storage Affiliates Trust
NSC,365,-0.74%,0.20%,1.47%,4.568,6.0227,$312.67,545375,$318.3,2.00%,0.9529,0.7176,Ground Transportation,49%,86%,Norfolk Southern Corporation
NSP,NaN,8.09%,1.57%,8.47%,3.24,2.6089,$41.36,393871,$NaN,NaN%,0.7999,0.6933,Professional Services,96%,98%,"Insperity, Inc."
NSSC,NaN,0.59%,0.20%,2.56%,0.94,1.2919,$37.22,264934,$NaN,NaN%,0.6255,0.82,"Electronic Equipment, Instruments & Components",52%,44%,"Napco Security Technologies, Inc."
NTAP,2126,-1.29%,0.50%,3.64%,5.4323,6.6877,$152.2575,1940042,$153.63,-0.62%,0.9545,0.6786,"Technology Hardware, Storage & Peripherals",55%,19%,"NetApp, Inc."
NTCT,NaN,2.77%,0.49%,4.95%,1.97,1.3718,$41.49,462105,$NaN,NaN%,1.3546,1.0451,Communications Equipment,85%,87%,"NetScout Systems, Inc."
NTES,9276,4.32%,1.32%,4.69%,5.56,3.3871,$123.67,1487853,$118.26,3.00%,3.2881,1.8859,Entertainment,94%,97%,"NetEase, Inc."
